Created on 01-06-2021,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1587528000000,2020-04-22 04:00:00,BTCUSD,6876.85,7193.5,6859.66,7126.88,1822.9259679294
1587441600000,2020-04-21 04:00:00,BTCUSD,6868.43,6964.23,6763.24,6876.85,2435.1591279821
1587355200000,2020-04-20 04:00:00,BTCUSD,7180.39,7231.9,6757.15,6868.43,2646.3713276893
1587268800000,2020-04-19 04:00:00,BTCUSD,7247.14,7256.62,7069.0,7180.39,785.3646877548
1587182400000,2020-04-18 04:00:00,BTCUSD,7104.85,7303.13,7071.77,7247.14,1201.990625729
1587096000000,2020-04-17 04:00:00,BTCUSD,7095.71,7159.64,7000.67,7104.85,1408.373987016
1587009600000,2020-04-16 04:00:00,BTCUSD,6661.49,7219.34,6633.72,7095.71,4688.6390589712
1586923200000,2020-04-15 04:00:00,BTCUSD,6911.93,6936.12,6472.26,6661.49,2575.7661430028
1586836800000,2020-04-14 04:00:00,BTCUSD,6903.82,6987.94,6775.0,6911.93,1771.5099267225
1586750400000,2020-04-13 04:00:00,BTCUSD,6688.22,6924.0,6621.21,6903.82,2543.0922695768
1586664000000,2020-04-12 04:00:00,BTCUSD,6819.05,7203.19,6562.0,6688.22,2323.3212893234
1586577600000,2020-04-11 04:00:00,BTCUSD,6922.02,6954.63,6775.0,6819.05,919.4380004234
1586491200000,2020-04-10 04:00:00,BTCUSD,7181.24,7181.24,6755.0,6922.02,2547.0782778753
1586404800000,2020-04-09 04:00:00,BTCUSD,7291.99,7366.28,7115.04,7181.24,2248.2908531988
1586318400000,2020-04-08 04:00:00,BTCUSD,7355.98,7432.23,7207.5,7291.99,2373.5477011787
1586232000000,2020-04-07 04:00:00,BTCUSD,7329.68,7468.42,7078.0,7355.98,2118.9584836816
1586145600000,2020-04-06 04:00:00,BTCUSD,6848.94,7465.0,6848.94,7329.68,3955.6796615581
1586059200000,2020-04-05 04:00:00,BTCUSD,6802.53,6895.69,6678.6,6848.94,1303.232757924
1585972800000,2020-04-04 04:00:00,BTCUSD,6702.98,7016.0,6658.68,6802.53,1760.5685414903
1585886400000,2020-04-03 04:00:00,BTCUSD,6787.4,7048.72,6609.47,6702.98,2772.6973730472
1585800000000,2020-04-02 04:00:00,BTCUSD,6623.92,7273.0,6585.17,6787.4,5005.8954719104
1585713600000,2020-04-01 04:00:00,BTCUSD,6383.69,6767.57,6156.47,6623.92,3049.0633487628
1585627200000,2020-03-31 04:00:00,BTCUSD,6450.0,6519.21,6256.87,6383.69,1522.9423121585
1585540800000,2020-03-30 04:00:00,BTCUSD,6011.5,6629.18,6000.0,6450.0,2952.4038822285
1585454400000,2020-03-29 04:00:00,BTCUSD,6219.79,6226.64,5857.41,6011.5,2167.7780073684
1585368000000,2020-03-28 04:00:00,BTCUSD,6127.86,6334.28,6038.09,6219.79,1440.8546018247
1585281600000,2020-03-27 04:00:00,BTCUSD,6821.95,6850.0,6071.87,6127.86,2960.2034436119
1585195200000,2020-03-26 04:00:00,BTCUSD,6747.55,6869.5,6530.01,6821.95,2263.0572456501
1585108800000,2020-03-25 04:00:00,BTCUSD,6577.72,6977.69,6471.08,6747.55,4540.126200463
1585022400000,2020-03-24 04:00:00,BTCUSD,6560.95,6866.7,6405.0,6577.72,6312.8965397312
1584936000000,2020-03-23 04:00:00,BTCUSD,5963.72,6711.19,5748.39,6560.95,8564.1979689799
1584849600000,2020-03-22 04:00:00,BTCUSD,6362.46,6416.5,5689.92,5963.72,4750.99318396
1584763200000,2020-03-21 04:00:00,BTCUSD,6262.57,6464.21,5863.67,6362.46,2930.0374678017
1584676800000,2020-03-20 04:00:00,BTCUSD,6169.0,6961.65,5660.77,6262.57,8538.1748196887
1584590400000,2020-03-19 04:00:00,BTCUSD,5305.0,6436.99,5296.04,6169.0,8527.6896071396
1584504000000,2020-03-18 04:00:00,BTCUSD,5415.14,5500.0,5019.72,5305.0,6119.0465580339
1584417600000,2020-03-17 04:00:00,BTCUSD,5347.41,5563.18,5075.0,5415.14,4937.3197269301
1584331200000,2020-03-16 04:00:00,BTCUSD,5258.08,5424.82,4428.83,5347.41,14638.8452522279
1584244800000,2020-03-15 04:00:00,BTCUSD,5168.42,5987.11,5168.42,5258.08,5712.9939748621
1584158400000,2020-03-14 04:00:00,BTCUSD,5607.46,5607.46,5051.95,5168.42,3445.8597624781
1584072000000,2020-03-13 04:00:00,BTCUSD,5301.14,6000.0,4812.74,5607.46,10535.1367375313
1583985600000,2020-03-12 04:00:00,BTCUSD,7656.57,7656.57,3901.25,5301.14,26579.7424274409
1583899200000,2020-03-11 04:00:00,BTCUSD,7926.0,8020.0,7575.01,7656.57,2526.8236824495
1583812800000,2020-03-10 04:00:00,BTCUSD,7908.79,8153.88,7705.0,7926.0,3226.5746633102
1583726400000,2020-03-09 04:00:00,BTCUSD,8074.97,8074.97,7310.0,7908.79,5202.4360171752
1583640000000,2020-03-08 04:00:00,BTCUSD,8757.45,8760.0,8000.02,8074.97,2074.5321957607
1583553600000,2020-03-07 04:00:00,BTCUSD,9120.0,9225.0,8720.0,8757.45,699.6871092289
1583467200000,2020-03-06 04:00:00,BTCUSD,9049.04,9180.5,9024.59,9120.0,696.4971300652
1583380800000,2020-03-05 04:00:00,BTCUSD,8882.25,9168.62,8876.79,9049.04,1573.5275763485
1583294400000,2020-03-04 04:00:00,BTCUSD,8787.27,8956.18,8670.0,8882.25,1283.9086842734
1583208000000,2020-03-03 04:00:00,BTCUSD,8877.81,8910.6,8665.01,8787.27,1091.9205736802
1583121600000,2020-03-02 04:00:00,BTCUSD,8605.01,8970.26,8596.18,8877.81,1124.0448093443
1583035200000,2020-03-01 04:00:00,BTCUSD,8619.7,8753.5,8410.01,8605.01,871.9755983493
1582948800000,2020-02-29 04:00:00,BTCUSD,8729.6,8804.14,8517.5,8619.7,466.2341011099
1582862400000,2020-02-28 04:00:00,BTCUSD,8846.0,8868.52,8430.0,8729.6,1533.1258492029
1582776000000,2020-02-27 04:00:00,BTCUSD,8731.04,8973.9,8669.2,8846.0,1935.2494494253
1582689600000,2020-02-26 04:00:00,BTCUSD,9150.0,9272.43,8520.0,8731.04,2594.0855407907
1582603200000,2020-02-25 04:00:00,BTCUSD,9592.16,9679.9,9101.0,9150.0,1442.5252511345
1582516800000,2020-02-24 04:00:00,BTCUSD,9786.57,9845.13,9488.33,9592.16,908.5851499108
1582430400000,2020-02-23 04:00:00,BTCUSD,9797.42,10025.0,9587.46,9786.57,943.6637905828
1582344000000,2020-02-22 04:00:00,BTCUSD,9685.45,9816.91,9582.37,9797.42,318.2336790606
1582257600000,2020-02-21 04:00:00,BTCUSD,9718.52,9775.26,9575.01,9685.45,669.8313510198
1582171200000,2020-02-20 04:00:00,BTCUSD,9576.75,9723.07,9390.0,9718.52,1273.1774588795
1582084800000,2020-02-19 04:00:00,BTCUSD,10167.73,10310.06,9290.73,9576.75,2194.2329546451
1581998400000,2020-02-18 04:00:00,BTCUSD,9729.09,10275.62,9600.0,10167.73,1396.0595590665
1581912000000,2020-02-17 04:00:00,BTCUSD,9827.28,9846.89,9477.53,9729.09,1099.3177326947
1581825600000,2020-02-16 04:00:00,BTCUSD,10009.32,10030.07,9628.0,9827.28,904.0396957214
1581739200000,2020-02-15 04:00:00,BTCUSD,10275.98,10300.01,9751.0,10009.32,1552.5232349636
1581652800000,2020-02-14 04:00:00,BTCUSD,10250.0,10400.37,10111.0,10275.98,1762.8523861539
1581566400000,2020-02-13 04:00:00,BTCUSD,10407.84,10517.2,10087.51,10250.0,1541.750740122
1581480000000,2020-02-12 04:00:00,BTCUSD,10299.99,10487.46,10250.2,10407.84,1929.9615528684
1581393600000,2020-02-11 04:00:00,BTCUSD,9724.18,10390.94,9714.9,10299.99,2040.9679338878
1581307200000,2020-02-10 04:00:00,BTCUSD,10078.82,10102.44,9697.09,9724.18,1638.1658445949
1581220800000,2020-02-09 04:00:00,BTCUSD,10050.0,10200.0,10027.78,10078.82,590.9211326205
1581134400000,2020-02-08 04:00:00,BTCUSD,9709.11,10050.0,9700.37,10050.0,759.073651698
1581048000000,2020-02-07 04:00:00,BTCUSD,9768.85,9871.36,9660.44,9709.11,767.883592298
1580961600000,2020-02-06 04:00:00,BTCUSD,9634.97,9856.43,9591.15,9768.85,1062.9465970808
1580875200000,2020-02-05 04:00:00,BTCUSD,9207.78,9767.9,9187.45,9634.97,1616.6915948063
1580788800000,2020-02-04 04:00:00,BTCUSD,9274.75,9306.77,9079.87,9207.78,764.2069764449
1580702400000,2020-02-03 04:00:00,BTCUSD,9362.03,9410.57,9225.0,9274.75,726.7310280217
1580616000000,2020-02-02 04:00:00,BTCUSD,9253.55,9600.0,9150.0,9362.03,665.9550544906
1580529600000,2020-02-01 04:00:00,BTCUSD,9417.47,9447.94,9240.0,9253.55,456.3412503496
1580443200000,2020-01-31 04:00:00,BTCUSD,9420.01,9455.78,9200.03,9417.47,939.8788597184
1580356800000,2020-01-30 04:00:00,BTCUSD,9253.0,9565.22,9189.98,9420.01,1371.8667601274
1580270400000,2020-01-29 04:00:00,BTCUSD,9338.25,9428.98,9186.87,9253.0,904.5386360199
1580184000000,2020-01-28 04:00:00,BTCUSD,9095.48,9430.0,8890.72,9338.25,1471.7287409019
1580097600000,2020-01-27 04:00:00,BTCUSD,8647.99,9145.22,8560.04,9095.48,1381.6717108224
1580011200000,2020-01-26 04:00:00,BTCUSD,8346.01,8674.06,8325.14,8647.99,486.7162923552
1579924800000,2020-01-25 04:00:00,BTCUSD,8286.66,8406.7,8280.0,8346.01,308.4473644733
1579838400000,2020-01-24 04:00:00,BTCUSD,8310.2,8513.35,8226.36,8286.66,852.8427049964
1579752000000,2020-01-23 04:00:00,BTCUSD,8559.71,8590.78,8271.33,8310.2,1649.8084279956
1579665600000,2020-01-22 04:00:00,BTCUSD,8697.93,8784.28,8548.03,8559.71,585.6521529001
1579579200000,2020-01-21 04:00:00,BTCUSD,8652.38,8776.25,8480.0,8697.93,876.9742810149
1579492800000,2020-01-20 04:00:00,BTCUSD,8647.68,8730.31,8510.02,8652.38,513.1403765336
1579406400000,2020-01-19 04:00:00,BTCUSD,9141.0,9152.39,8477.51,8647.68,1477.4989368046
1579320000000,2020-01-18 04:00:00,BTCUSD,8914.92,9180.18,8810.0,9141.0,622.5345884815
1579233600000,2020-01-17 04:00:00,BTCUSD,8774.03,9007.18,8750.79,8914.92,1186.8597393035
1579147200000,2020-01-16 04:00:00,BTCUSD,8636.53,8820.58,8600.0,8774.03,631.5419844826
1579060800000,2020-01-15 04:00:00,BTCUSD,8727.32,8920.83,8561.12,8636.53,1123.9865196955
1578974400000,2020-01-14 04:00:00,BTCUSD,8467.57,8897.0,8461.07,8727.32,2236.8162516632
1578888000000,2020-01-13 04:00:00,BTCUSD,8100.01,8488.32,8000.0,8467.57,2185.2947646762
1578801600000,2020-01-12 04:00:00,BTCUSD,8086.45,8190.75,8071.23,8100.01,309.9547809965
1578715200000,2020-01-11 04:00:00,BTCUSD,8160.66,8277.01,7972.0,8086.45,463.8437621138
1578628800000,2020-01-10 04:00:00,BTCUSD,7804.0,8250.0,7676.0,8160.66,1154.1991652514
1578542400000,2020-01-09 04:00:00,BTCUSD,7941.96,7998.1,7756.56,7804.0,841.6467611603
1578456000000,2020-01-08 04:00:00,BTCUSD,8301.6,8412.06,7871.01,7941.96,1432.3427476585
1578369600000,2020-01-07 04:00:00,BTCUSD,7899.33,8463.0,7737.5,8301.6,1810.6183403912
1578283200000,2020-01-06 04:00:00,BTCUSD,7535.91,8000.0,7489.18,7899.33,1451.4766570194
1578196800000,2020-01-05 04:00:00,BTCUSD,7468.87,7579.51,7313.53,7535.91,595.9816134768
1578110400000,2020-01-04 04:00:00,BTCUSD,7328.98,7472.25,7258.53,7468.87,509.481051462
1578024000000,2020-01-03 04:00:00,BTCUSD,6930.1,7398.0,6930.1,7328.98,1229.6899947226
1577937600000,2020-01-02 04:00:00,BTCUSD,7100.02,7150.0,6860.0,6930.1,1048.256622756
1577851200000,2020-01-01 04:00:00,BTCUSD,7199.04,7231.65,7100.01,7100.02,487.7736244696
1577764800000,2019-12-31 04:00:00,BTCUSD,7210.56,7300.0,7115.02,7199.04,1120.4335339057
1577678400000,2019-12-30 04:00:00,BTCUSD,7340.05,7382.2,7180.0,7210.56,740.0091762336
1577592000000,2019-12-29 04:00:00,BTCUSD,7298.01,7521.92,7279.95,7340.05,345.9693587821
1577505600000,2019-12-28 04:00:00,BTCUSD,7276.81,7349.24,7254.09,7298.01,372.8688524052
1577419200000,2019-12-27 04:00:00,BTCUSD,7209.32,7315.94,7062.39,7276.81,922.4842387134
1577332800000,2019-12-26 04:00:00,BTCUSD,7173.62,7429.99,7155.0,7209.32,1237.5974439
1577246400000,2019-12-25 04:00:00,BTCUSD,7231.26,7266.0,7122.5,7173.62,227.5348038951
1577160000000,2019-12-24 04:00:00,BTCUSD,7312.65,7426.14,7162.5,7231.26,553.8290127754
1577073600000,2019-12-23 04:00:00,BTCUSD,7601.16,7690.0,7270.0,7312.65,1011.5365990528
1576987200000,2019-12-22 04:00:00,BTCUSD,7140.94,7638.87,7130.0,7601.16,857.0092825446
1576900800000,2019-12-21 04:00:00,BTCUSD,7165.18,7184.21,7116.08,7140.94,275.57651727
1576814400000,2019-12-20 04:00:00,BTCUSD,7127.45,7218.0,7078.34,7165.18,607.7122909678
1576728000000,2019-12-19 04:00:00,BTCUSD,7168.49,7168.49,7168.49,7168.49,0.0
1576641600000,2019-12-18 04:00:00,BTCUSD,6682.33,7448.0,6435.38,7168.49,1882.1118126279
1576555200000,2019-12-17 04:00:00,BTCUSD,6865.77,6928.4,6560.04,6682.33,1665.2044279817
1576468800000,2019-12-16 04:00:00,BTCUSD,7065.45,7065.45,7065.45,7065.45,0.0
1576382400000,2019-12-15 04:00:00,BTCUSD,7048.99,7212.02,7032.15,7065.45,289.8319877908
1576296000000,2019-12-14 04:00:00,BTCUSD,7249.48,7265.4,7010.01,7048.99,413.2166211199
1576209600000,2019-12-13 04:00:00,BTCUSD,7215.82,7297.6,7193.42,7249.48,675.4578864251
1576123200000,2019-12-12 04:00:00,BTCUSD,7154.82,7154.82,7154.82,7154.82,0.0
1576036800000,2019-12-11 04:00:00,BTCUSD,7206.77,7299.39,7082.93,7154.82,931.1352444199
1575950400000,2019-12-10 04:00:00,BTCUSD,7376.76,7385.2,7167.5,7206.77,670.716428039
1575864000000,2019-12-09 04:00:00,BTCUSD,7517.82,7652.0,7287.09,7376.76,1017.1328410294
1575777600000,2019-12-08 04:00:00,BTCUSD,7415.16,7575.25,7396.31,7517.82,254.4729663329
1575691200000,2019-12-07 04:00:00,BTCUSD,7546.35,7636.39,7392.54,7415.16,475.0609384629
1575604800000,2019-12-06 04:00:00,BTCUSD,7377.49,7607.07,7305.0,7546.35,1033.5960031528
1575518400000,2019-12-05 04:00:00,BTCUSD,7215.49,7215.49,7215.49,7215.49,0.0
1575432000000,2019-12-04 04:00:00,BTCUSD,7153.72,7820.75,7091.59,7215.49,2112.5671513174
1575345600000,2019-12-03 04:00:00,BTCUSD,7359.65,7367.6,7112.51,7153.72,904.3255328428
1575259200000,2019-12-02 04:00:00,BTCUSD,7365.28,7413.27,7170.01,7359.65,922.0577659554
1575172800000,2019-12-01 04:00:00,BTCUSD,7295.55,7474.22,7242.26,7365.28,400.4220683277
1575086400000,2019-11-30 04:00:00,BTCUSD,7748.26,7811.38,7249.13,7295.55,750.7161227427
1575000000000,2019-11-29 04:00:00,BTCUSD,7492.85,7860.95,7431.93,7748.26,1119.4245487915
1574913600000,2019-11-28 04:00:00,BTCUSD,7507.18,7651.63,7375.03,7492.85,647.5571409114
1574827200000,2019-11-27 04:00:00,BTCUSD,7073.3,7669.56,6849.95,7507.18,1975.7631198376
1574740800000,2019-11-26 04:00:00,BTCUSD,7241.86,7338.99,7028.27,7073.3,1109.0954980034
1574654400000,2019-11-25 04:00:00,BTCUSD,6682.52,7376.9,6523.92,7241.86,2419.4757323621
1574568000000,2019-11-24 04:00:00,BTCUSD,7227.12,7279.49,6619.0,6682.52,1375.529615674
1574481600000,2019-11-23 04:00:00,BTCUSD,7292.6,7349.22,7112.51,7227.12,587.2486599545
1574395200000,2019-11-22 04:00:00,BTCUSD,7587.78,7718.29,6789.0,7292.6,3685.6971450271
1574308800000,2019-11-21 04:00:00,BTCUSD,8106.03,8106.03,8106.03,8106.03,0.0
1574222400000,2019-11-20 04:00:00,BTCUSD,8141.03,8218.0,8028.05,8106.03,883.9062260171
1574136000000,2019-11-19 04:00:00,BTCUSD,8136.38,8136.38,8136.38,8136.38,0.0
1574049600000,2019-11-18 04:00:00,BTCUSD,8477.41,8490.23,8033.48,8136.38,1146.7251039664
1573963200000,2019-11-17 04:00:00,BTCUSD,8474.64,8627.79,8382.61,8477.41,419.0180668464
1573876800000,2019-11-16 04:00:00,BTCUSD,8452.68,8526.08,8445.34,8474.64,213.7628103591
1573790400000,2019-11-15 04:00:00,BTCUSD,8538.52,8774.0,8368.33,8452.68,1122.3188156015
1573704000000,2019-11-14 04:00:00,BTCUSD,8756.62,8760.37,8499.0,8538.52,1084.5319331388
1573617600000,2019-11-13 04:00:00,BTCUSD,8724.81,8805.5,8706.79,8756.62,624.3217199475
1573531200000,2019-11-12 04:00:00,BTCUSD,8730.0,8730.0,8730.0,8730.0,0.0
1573444800000,2019-11-11 04:00:00,BTCUSD,9012.01,9023.62,8600.0,8730.0,632.0839224167
1573358400000,2019-11-10 04:00:00,BTCUSD,8767.29,9130.88,8767.29,9012.01,519.6908857416
1573272000000,2019-11-09 04:00:00,BTCUSD,8822.15,8877.36,8734.13,8767.29,325.7352027174
1573185600000,2019-11-08 04:00:00,BTCUSD,9229.83,9250.0,8670.03,8822.15,1193.412392399
1573099200000,2019-11-07 04:00:00,BTCUSD,9295.62,9313.44,9084.95,9229.83,799.7181888634
1573012800000,2019-11-06 04:00:00,BTCUSD,9317.56,9445.38,9260.15,9295.62,678.3203365824
1572926400000,2019-11-05 04:00:00,BTCUSD,9423.5,9427.83,9177.0,9317.56,1044.3378615194
1572840000000,2019-11-04 04:00:00,BTCUSD,9153.97,9600.0,9135.0,9423.5,1068.238564477
1572753600000,2019-11-03 04:00:00,BTCUSD,9346.57,9351.12,9075.0,9153.97,301.5811815872
1572667200000,2019-11-02 04:00:00,BTCUSD,9260.94,9388.13,9206.91,9346.57,464.1464519282
1572580800000,2019-11-01 04:00:00,BTCUSD,9086.98,9299.99,9064.48,9260.94,866.2926523622
1572494400000,2019-10-31 04:00:00,BTCUSD,9109.13,9426.18,8962.5,9086.98,1097.5811530174
1572408000000,2019-10-30 04:00:00,BTCUSD,9287.96,9338.39,9001.71,9109.13,745.4559372735
1572321600000,2019-10-29 04:00:00,BTCUSD,9302.2,9555.57,9072.5,9287.96,1668.1311439534
1572235200000,2019-10-28 04:00:00,BTCUSD,9637.32,9697.64,9188.19,9302.2,1137.4378484753
1572148800000,2019-10-27 04:00:00,BTCUSD,9175.0,9932.29,9112.86,9637.32,2118.4355072329
1572062400000,2019-10-26 04:00:00,BTCUSD,9600.0,9788.2,8917.5,9175.0,1789.6570453073
1571976000000,2019-10-25 04:00:00,BTCUSD,7459.98,10610.0,7400.0,9600.0,7549.9111510848
1571889600000,2019-10-24 04:00:00,BTCUSD,7420.27,7420.27,7420.27,7420.27,0.0
1571803200000,2019-10-23 04:00:00,BTCUSD,7957.67,8009.17,7275.24,7420.27,4673.4087277076
1571716800000,2019-10-22 04:00:00,BTCUSD,8219.16,8312.83,7940.29,7957.67,836.9704729295
1571630400000,2019-10-21 04:00:00,BTCUSD,8233.71,8356.21,8157.84,8219.16,746.0328677028
1571544000000,2019-10-20 04:00:00,BTCUSD,7914.32,8300.0,7894.98,8233.71,684.586910009
1571457600000,2019-10-19 04:00:00,BTCUSD,7952.75,8102.63,7879.79,7914.32,506.7785683469
1571371200000,2019-10-18 04:00:00,BTCUSD,8071.61,8082.3,7815.1,7952.75,957.780245628
1571284800000,2019-10-17 04:00:00,BTCUSD,7970.35,8120.6,7941.11,8071.61,720.6495972539
1571198400000,2019-10-16 04:00:00,BTCUSD,8157.99,8170.0,7915.0,7970.35,1195.9660193191
1571112000000,2019-10-15 04:00:00,BTCUSD,8319.15,8376.47,8082.77,8157.99,1247.9774413723
1571025600000,2019-10-14 04:00:00,BTCUSD,8293.0,8410.13,8220.39,8319.15,571.4592683829
1570939200000,2019-10-13 04:00:00,BTCUSD,8341.87,8470.0,8152.4,8293.0,701.988419639
1570852800000,2019-10-12 04:00:00,BTCUSD,8318.12,8424.37,8299.0,8341.87,332.0780895597
1570766400000,2019-10-11 04:00:00,BTCUSD,8578.48,8812.61,8213.25,8318.12,1608.819880381
1570680000000,2019-10-10 04:00:00,BTCUSD,8569.02,8655.0,8460.04,8578.48,800.6014738858
1570593600000,2019-10-09 04:00:00,BTCUSD,8130.38,8707.38,8127.59,8569.02,1799.4616198476
1570507200000,2019-10-08 04:00:00,BTCUSD,8279.66,8299.47,8110.31,8130.38,738.6966053211
1570420800000,2019-10-07 04:00:00,BTCUSD,7874.02,8340.94,7809.99,8279.66,1153.1621731474
1570334400000,2019-10-06 04:00:00,BTCUSD,8064.95,8098.37,7774.02,7874.02,1038.436949375
1570248000000,2019-10-05 04:00:00,BTCUSD,8147.95,8196.66,8028.88,8064.95,274.8107422347
1570161600000,2019-10-04 04:00:00,BTCUSD,8108.09,8239.63,8000.0,8147.95,845.1446957504
1570075200000,2019-10-03 04:00:00,BTCUSD,8346.13,8346.13,8346.13,8346.13,0.0
1569988800000,2019-10-02 04:00:00,BTCUSD,8284.42,8411.2,8180.0,8346.13,1597.4202353967
1569902400000,2019-10-01 04:00:00,BTCUSD,8425.8,8531.25,8232.51,8284.42,1465.8668047646
1569816000000,2019-09-30 04:00:00,BTCUSD,7978.82,8517.73,7705.5,8425.8,2930.0127759771
1569729600000,2019-09-29 04:00:00,BTCUSD,8142.51,8156.86,7906.15,7978.82,757.8501039184
1569643200000,2019-09-28 04:00:00,BTCUSD,8184.56,8347.44,8022.5,8142.51,1031.8911576673
1569556800000,2019-09-27 04:00:00,BTCUSD,8017.77,8281.99,7860.0,8184.56,1310.1740867532
1569470400000,2019-09-26 04:00:00,BTCUSD,8368.01,8458.43,7718.0,8017.77,6102.7792436375
1569384000000,2019-09-25 04:00:00,BTCUSD,8580.0,8652.0,8221.21,8368.01,2601.3150390854
1569297600000,2019-09-24 04:00:00,BTCUSD,9705.64,9776.27,7991.18,8580.0,9827.467146021
1569211200000,2019-09-23 04:00:00,BTCUSD,9974.22,9985.24,9593.0,9705.64,2191.399032904
1569124800000,2019-09-22 04:00:00,BTCUSD,9875.08,10091.19,9849.09,9974.22,394.0561761713
1569038400000,2019-09-21 04:00:00,BTCUSD,10129.84,10129.84,9854.14,9875.08,526.0696736096
1568952000000,2019-09-20 04:00:00,BTCUSD,10238.95,10238.95,10057.55,10129.84,895.993224695
1568865600000,2019-09-19 04:00:00,BTCUSD,9814.55,9814.55,9814.55,9814.55,0.0
1568779200000,2019-09-18 04:00:00,BTCUSD,10213.55,10231.9,9592.5,9814.55,2706.7407260093
1568692800000,2019-09-17 04:00:00,BTCUSD,10250.0,10282.91,10139.73,10213.55,603.6911783487
1568606400000,2019-09-16 04:00:00,BTCUSD,10316.55,10351.86,10087.5,10250.0,1181.0059731088
1568520000000,2019-09-15 04:00:00,BTCUSD,10330.06,10375.66,10271.0,10316.55,328.9244660172
1568433600000,2019-09-14 04:00:00,BTCUSD,10313.0,10444.02,10232.04,10330.06,316.4923000941
1568347200000,2019-09-13 04:00:00,BTCUSD,10393.16,10430.08,10156.59,10313.0,841.5689495986
1568260800000,2019-09-12 04:00:00,BTCUSD,10110.81,10465.63,10033.92,10393.16,780.1133281029
1568174400000,2019-09-11 04:00:00,BTCUSD,10083.83,10202.61,9866.43,10110.81,816.1872079041
1568088000000,2019-09-10 04:00:00,BTCUSD,10311.07,10330.48,9925.0,10083.83,1482.7907425491
1568001600000,2019-09-09 04:00:00,BTCUSD,10307.94,10542.55,10067.5,10311.07,1339.9184002111
1567915200000,2019-09-08 04:00:00,BTCUSD,10566.01,10593.92,10227.75,10307.94,458.8458047972
1567828800000,2019-09-07 04:00:00,BTCUSD,10346.12,10577.15,10330.0,10566.01,705.0065939467
1567742400000,2019-09-06 04:00:00,BTCUSD,10664.47,10972.06,10185.68,10346.12,2982.5036458567
1567656000000,2019-09-05 04:00:00,BTCUSD,10574.37,10734.6,10458.71,10664.47,1012.2202393068
1567569600000,2019-09-04 04:00:00,BTCUSD,10630.07,10830.0,10380.42,10574.37,1260.1340485367
1567483200000,2019-09-03 04:00:00,BTCUSD,10419.11,10775.31,10292.88,10630.07,1952.9391853826
1567396800000,2019-09-02 04:00:00,BTCUSD,9771.76,10499.99,9750.92,10419.11,1337.0716445087
1567310400000,2019-09-01 04:00:00,BTCUSD,9633.77,9839.6,9543.86,9771.76,403.5091260601
1567224000000,2019-08-31 04:00:00,BTCUSD,9620.09,9699.0,9443.87,9633.77,385.423629507
1567137600000,2019-08-30 04:00:00,BTCUSD,9462.64,9696.3,9443.67,9620.09,965.0710118374
1567051200000,2019-08-29 04:00:00,BTCUSD,9589.71,9628.67,9290.3,9462.64,1901.8207155375
1566964800000,2019-08-28 04:00:00,BTCUSD,10088.32,10290.69,9512.5,9589.71,3553.5709980258
1566878400000,2019-08-27 04:00:00,BTCUSD,10181.39,10245.55,10026.73,10088.32,979.0957428943
1566792000000,2019-08-26 04:00:00,BTCUSD,10296.6,10418.42,10087.03,10181.39,840.6974172286
1566705600000,2019-08-25 04:00:00,BTCUSD,10142.12,10662.57,9907.5,10296.6,3076.8334306337
1566619200000,2019-08-24 04:00:00,BTCUSD,10362.35,10388.47,9888.0,10142.12,1382.262637558
1566532800000,2019-08-23 04:00:00,BTCUSD,10153.83,10477.0,10084.59,10362.35,1394.7148581105
1566446400000,2019-08-22 04:00:00,BTCUSD,9868.46,10230.57,9859.01,10153.83,846.2972150234
1566360000000,2019-08-21 04:00:00,BTCUSD,10296.58,10296.58,9759.62,9868.46,2709.8033355322
1566273600000,2019-08-20 04:00:00,BTCUSD,10792.92,10841.8,10211.93,10296.58,1656.3172722198
1566187200000,2019-08-19 04:00:00,BTCUSD,10409.68,10950.0,10347.08,10792.92,1699.4323734466
1566100800000,2019-08-18 04:00:00,BTCUSD,10116.2,10508.93,10082.79,10409.68,704.3594024247
1566014400000,2019-08-17 04:00:00,BTCUSD,10306.38,10465.37,9981.77,10116.2,441.4095775408
1565928000000,2019-08-16 04:00:00,BTCUSD,10317.24,10539.73,9739.58,10306.38,2179.6335136741
1565841600000,2019-08-15 04:00:00,BTCUSD,9815.49,10445.74,9477.52,10317.24,3418.2340351349
1565755200000,2019-08-14 04:00:00,BTCUSD,10601.91,10646.37,9778.01,9815.49,4006.6612815068
1565668800000,2019-08-13 04:00:00,BTCUSD,11375.0,11391.63,10476.52,10601.91,2793.2313262646
1565582400000,2019-08-12 04:00:00,BTCUSD,11429.93,11459.99,11226.82,11375.0,767.0935559535
1565496000000,2019-08-11 04:00:00,BTCUSD,11372.66,11577.38,11091.75,11429.93,896.3451997971
1565409600000,2019-08-10 04:00:00,BTCUSD,11831.73,11885.05,11175.0,11372.66,2601.4238513351
1565323200000,2019-08-09 04:00:00,BTCUSD,11856.76,11973.68,11653.87,11831.73,1670.6910009694
1565236800000,2019-08-08 04:00:00,BTCUSD,11942.0,11976.84,11468.19,11856.76,1175.9228914025
1565150400000,2019-08-07 04:00:00,BTCUSD,11620.0,12141.68,11430.04,11942.0,3133.9317618768
1565064000000,2019-08-06 04:00:00,BTCUSD,11665.47,12321.01,11205.72,11620.0,3695.3939415779
